@relation 'AT: wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.514density+0.438alcohol-0.428residualsugar-0.408totalsulfur-0.296freesulfur... numeric
@attribute -0.581fixedacid+0.577pH-0.334citricacid+0.321freesulfur+0.261totalsulfur... numeric
@attribute 0.581volacid-0.523citricacid-0.446sulphates-0.264freesulfur+0.231residualsugar... numeric
@attribute '0.77 chlorides+0.348sulphates-0.296freesulfur-0.288residualsugar+0.247volacid...' numeric
@attribute '0.661volacid+0.423sulphates+0.332alcohol+0.29 totalsulfur+0.281fixedacid...' numeric
@attribute 0.528sulphates-0.497freesulfur-0.351chlorides+0.322density+0.271residualsugar... numeric
@attribute -0.714citricacid-0.409pH+0.287sulphates-0.274volacid-0.22residualsugar... numeric
@attribute -0.579fixedacid-0.553pH+0.374residualsugar+0.296sulphates-0.228totalsulfur... numeric
@attribute '0.627alcohol+0.403residualsugar+0.397chlorides+0.329fixedacid+0.25 pH...' numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-3.264649,0.644332,-0.477766,-0.97696,-1.150395,-0.371418,-0.367256,0.409853,0.464526,6
-1.776315,-0.681545,-1.033568,-0.571369,-0.642703,-0.174686,-0.186952,0.046302,0.744997,5
0.93153,1.291428,-2.552705,0.338527,0.182039,0.384697,0.838583,0.66587,0.174783,7
0.737041,-1.448849,0.681794,-0.927475,0.425789,-1.306066,-0.620369,0.111701,0.275499,7
0.737041,-1.448849,0.681794,-0.927475,0.425789,-1.306066,-0.620369,0.111701,0.275499,7
-1.108066,1.668664,-0.241033,0.728461,1.270578,-0.692546,-0.630099,-0.081871,-1.588697,6
-0.230526,-3.373158,-0.729601,0.138769,0.330253,-0.190331,1.129443,-2.059032,0.387515,6
0.63044,-0.356471,1.779941,1.00077,-0.637902,0.236283,1.127676,-0.754349,-0.761075,5
0.058854,0.742886,-0.373264,-0.221033,-1.70779,-0.070384,-0.128841,-1.139185,0.275079,6
-3.04093,-1.218656,0.429227,-0.638548,-0.735817,-0.867911,0.559441,0.648241,-0.060679,6
1.931204,0.31952,-0.892414,-0.056829,-1.201904,0.533882,-1.203996,-1.214067,0.478685,7
2.142482,1.591658,-1.188052,0.26218,0.820275,1.246354,-0.249928,0.527439,0.354028,7
0.706535,2.206892,-1.208264,2.029,-0.949161,-0.205284,0.328417,-0.31258,0.936659,6
0.145356,0.163636,0.74201,0.526827,-0.027977,-0.790969,1.162011,-0.562577,-0.869397,6
-0.285214,-0.483347,-1.591115,0.825803,1.327507,-0.062993,0.039907,-0.431151,-0.363104,6
-0.285214,-0.483347,-1.591115,0.825803,1.327507,-0.062993,0.039907,-0.431151,-0.363104,6
0.242845,1.685118,3.760229,2.442292,4.288147,-0.183422,-0.890695,-1.339157,-1.687994,5
-0.159174,-0.359696,0.115505,0.499403,-0.161157,0.005744,1.087035,-0.492912,-0.936012,6
3.625942,1.989261,1.024042,-0.245326,-0.48728,-0.0116,-1.235309,-0.216283,0.171808,7
1.643204,0.51165,0.386438,0.65247,-0.156897,0.718284,-0.181506,-0.557523,-0.715481,7
0.952411,-1.305712,-0.764758,0.4247,-0.832626,0.104204,-0.156571,-0.388931,-0.640153,7
0.952411,-1.305712,-0.764758,0.4247,-0.832626,0.104204,-0.156571,-0.388931,-0.640153,7
-2.314879,0.189835,0.462544,-0.46604,0.062662,0.35707,0.815542,0.042763,-0.110329,6
-0.159174,-0.359696,0.115505,0.499403,-0.161157,0.005744,1.087035,-0.492912,-0.936012,6
1.919117,0.706468,0.498688,-0.168533,0.106477,-0.166227,-1.609748,-0.463361,-0.573058,7
3.625942,1.989261,1.024042,-0.245326,-0.48728,-0.0116,-1.235309,-0.216283,0.171808,7
2.087954,1.228974,-1.359001,-0.334905,-1.570856,-0.235702,-2.455199,-0.093603,-1.117512,7
2.11321,-0.878276,0.916166,0.359379,-0.016932,0.401901,-0.158236,0.359829,-1.047521,5
0.313002,1.425268,2.924556,0.242308,1.001692,1.18979,-0.769017,-0.316291,-0.33616,6
2.529851,-1.527104,-1.016008,-0.320976,0.577074,0.56615,-0.084258,0.616405,-0.065919,6
-2.53568,0.183868,0.021204,-0.449976,0.301933,-0.556764,-1.299055,0.062706,-0.68179,5
-0.227262,1.626928,0.037541,-1.166332,0.18137,-2.153177,1.977235,-0.713176,-0.137758,5
1.402885,-2.041075,-0.290609,-0.516656,0.362514,-0.474079,-0.15111,-0.70731,0.090608,5
-2.4745,1.838768,0.898123,-0.920473,-1.01376,0.606466,-0.737531,0.331522,0.653146,5
0.794919,1.074563,1.682267,1.703216,-0.741767,0.341054,1.378533,-0.19544,-0.580741,5
1.000147,0.759133,-1.242023,-0.255669,1.124024,0.512882,0.425311,0.43126,0.853432,6
-0.227262,1.626928,0.037541,-1.166332,0.18137,-2.153177,1.977235,-0.713176,-0.137758,5
2.615652,1.176511,-0.082681,-0.786495,-0.126039,-0.778267,-1.180887,0.189278,0.697999,7
0.693716,-0.157554,1.746743,1.486117,0.876588,0.383322,0.230013,-0.596337,-1.29399,5
1.202519,0.233052,-1.280815,0.375922,-1.132241,0.272346,-0.008311,-0.012428,-0.581294,6
-3.086822,-1.036454,0.557579,-1.214308,-0.3988,0.871383,-0.128104,1.000447,-0.021436,6
-1.688161,0.683712,-0.949482,0.489621,0.874371,2.42689,0.098625,0.270401,0.316422,6
1.342608,-0.863041,-0.978206,-0.038193,-0.555994,0.1392,0.242057,-0.143852,-0.374727,5
-3.086822,-1.036454,0.557579,-1.214308,-0.3988,0.871383,-0.128104,1.000447,-0.021436,6
1.041484,-0.864064,0.401353,-0.249417,-1.303455,-0.320355,0.476053,-1.162798,-0.378698,6
1.041484,-0.864064,0.401353,-0.249417,-1.303455,-0.320355,0.476053,-1.162798,-0.378698,6
0.637156,0.366063,-0.242271,0.807929,0.51464,0.221424,0.442862,-1.005136,0.083937,6
1.946785,-0.259363,-0.38237,-1.237675,0.188916,-1.272578,0.182838,-0.161627,0.648496,7
-1.187429,0.899763,-0.501146,-0.329102,0.194683,0.186968,0.538967,-0.572972,0.242189,6
-0.769793,0.833669,-0.802099,-0.197905,-0.089037,0.113856,-0.438981,-0.427296,0.498974,7
-2.617174,-0.278646,-0.194819,-0.36036,0.02102,-0.510721,-0.9004,0.487764,-0.338543,5
0.516468,-1.595131,0.177232,0.620677,-1.061828,0.401536,1.242946,-0.686869,-0.645626,5
-2.617174,-0.278646,-0.194819,-0.36036,0.02102,-0.510721,-0.9004,0.487764,-0.338543,5
-1.270778,0.944675,-2.230884,-0.431469,0.552239,-1.059789,1.543433,-0.629215,-0.227919,7
1.501053,0.136167,-0.491832,-0.773601,-0.033043,0.47946,-0.779852,-0.277644,0.940426,8
1.870638,0.142263,-0.727681,-0.620581,-0.260995,0.805065,-0.862936,-0.298618,0.90075,7
-0.187061,1.367282,-0.492847,0.676481,0.431891,0.28283,0.233955,-0.417965,-1.271884,5
1.255066,1.626601,-2.15465,-0.358827,0.787289,-0.313699,0.593167,-0.247906,0.602679,8
-1.270778,0.944675,-2.230884,-0.431469,0.552239,-1.059789,1.543433,-0.629215,-0.227919,7
0.914904,1.268576,1.653069,1.439765,-0.562647,0.625619,1.544001,-0.405733,-0.616456,5
2.013917,0.164919,-1.114168,0.051387,0.154434,0.786768,-0.167533,-0.017457,-0.068274,7
2.275509,2.247338,-1.443734,-0.468049,1.03247,0.020383,0.079813,0.297803,0.794525,8
1.868363,2.097134,0.090501,0.344916,-0.270266,-0.632011,-0.961145,-0.77042,0.925205,5
-0.852728,1.247367,1.696881,0.515008,-0.019085,1.864487,-1.041665,-0.270081,0.606305,6
1.007849,1.610479,-0.426318,0.954863,-0.20541,0.388457,-0.257399,-0.87459,0.092944,7
1.129115,0.770366,-0.085896,-0.199849,-1.044828,-0.277466,0.533687,-0.275811,-0.719377,5
1.049161,2.362449,1.590643,0.769248,0.842923,0.280505,-0.158539,-0.929689,-0.370011,7
1.378783,1.457063,-0.060876,0.578804,-0.578726,0.22993,-0.192279,-0.445066,-0.212634,7
1.007849,1.610479,-0.426318,0.954863,-0.20541,0.388457,-0.257399,-0.87459,0.092944,7
3.551388,-0.062844,0.043073,-0.634796,-0.41586,0.164475,-0.694325,-0.055305,0.360176,7
-0.154207,1.919283,-0.654597,1.623238,1.411666,0.161896,0.417694,-0.118771,-1.331557,6
-3.238894,2.834785,0.149373,0.123564,1.016722,-1.517932,-0.4625,-0.665769,-0.708095,5
-0.660201,-1.208871,0.383504,0.28164,-0.859261,0.614563,1.190571,0.839814,-0.191336,5
-1.387386,1.881203,1.104526,-0.840358,-1.261496,0.005123,-0.112137,-0.241662,0.333009,5
1.308873,-0.61803,1.529589,0.519376,-1.057419,0.455683,0.39509,-0.483344,-0.791291,6
-2.998114,-0.221089,-0.728571,-0.10086,0.955741,-0.710368,-1.544372,0.041895,-0.880637,5
-1.807679,-1.409725,-0.578177,1.053572,-1.457736,-0.605118,-0.827898,1.598501,-0.711327,5
-1.089319,0.279604,-0.590922,-1.071105,-1.235612,-0.079211,0.381201,-0.364909,0.0797,6
1.308873,-0.61803,1.529589,0.519376,-1.057419,0.455683,0.39509,-0.483344,-0.791291,6
-3.411273,-0.380151,-0.516951,-0.834194,0.470566,0.107181,-1.031192,0.856707,0.313517,5
-0.471492,0.977052,-0.678771,0.874589,1.993804,0.691508,0.684466,0.424665,-1.33832,5
2.948552,-0.135615,-0.058294,-0.604123,-0.096898,0.248769,-0.184059,0.004144,0.329158,6
0.888098,0.866345,0.594769,-0.819953,-2.208205,0.199187,0.231985,0.062679,-0.961816,6
-2.595755,-0.04535,-1.53001,-0.930809,1.024798,-0.056014,-0.014594,0.612886,-0.966952,5
1.009746,-0.389145,-0.438541,0.08522,-0.135738,0.357777,1.004224,0.022349,-0.465284,6
-0.427292,-0.235599,2.310337,2.247913,1.655003,-0.240163,1.672515,-0.007178,-1.147982,6
-1.344789,0.661029,0.933898,0.781063,1.365619,0.821069,-0.439958,-0.058744,-0.948718,5
1.185939,1.064878,-0.291319,0.686108,0.214522,-0.576097,-0.931119,0.168425,-0.599965,6
-1.090812,1.530481,0.988881,-0.645064,-1.326922,0.608383,-0.482791,0.161988,0.206693,5
-1.344789,0.661029,0.933898,0.781063,1.365619,0.821069,-0.439958,-0.058744,-0.948718,5
-4.640919,2.050742,0.293748,10.339239,-2.263303,-5.73415,1.067256,1.413576,4.994621,5
0.957651,1.381971,-1.278272,-0.029539,-0.940572,0.740622,-0.554934,-0.849639,-0.783555,6
0.957283,1.575322,-1.319655,-0.401537,-1.146654,0.423056,-0.473192,-0.7402,-0.823245,6
2.83334,-1.484315,0.108478,0.203394,0.051886,0.185263,-0.155847,0.370128,-0.078413,6
3.142906,-1.113504,-0.282664,-0.252411,-0.363615,0.097788,-0.826754,-0.22898,0.618397,7
-1.284692,-0.150813,-0.193177,-0.883565,-0.243782,0.172088,0.883333,-0.953928,0.358854,6
0.837788,0.393548,-1.009527,0.323173,-0.487626,1.14547,-0.457776,-0.316739,0.222391,6
0.891456,1.271544,-0.318449,1.268803,0.643463,0.774433,-0.078376,0.162951,-1.59531,5
-3.362931,-0.484109,-0.537181,-0.867838,0.398916,-0.072184,-1.046239,0.58084,-0.006215,6
-2.317912,-0.49352,-1.223105,-1.0411,-0.462968,0.063846,-1.238013,0.744905,-0.235701,6
0.110605,0.668648,-0.126895,0.844509,0.652817,0.848798,0.435053,-0.382308,-1.409989,6
0.10594,0.590872,-0.092947,0.792895,0.697788,0.871496,0.544004,-0.427806,-1.389745,5
-2.253115,-0.823372,-0.261816,-0.314676,-0.705559,0.691725,1.008576,0.05598,0.307727,6
-2.253115,-0.823372,-0.261816,-0.314676,-0.705559,0.691725,1.008576,0.05598,0.307727,6
1.345681,2.322615,1.624353,0.250924,2.409873,-1.451234,-1.40027,-0.411992,0.03563,6
0.418231,2.873547,-0.682438,0.628952,-0.575449,0.341729,-0.474246,-1.566158,-0.059933,7
0.497184,1.180813,0.457224,-0.599157,-0.270437,-1.174715,1.594054,-0.681456,-0.219687,6
0.369836,-0.341816,-0.7299,0.132004,0.641725,0.43992,0.311952,0.041904,0.074659,6
-0.270087,-0.991924,0.584373,-0.742987,-0.222878,0.253034,-0.10132,-0.649635,0.395565,7
2.055738,1.30238,-1.169556,1.006073,-1.350642,1.395674,0.176242,0.152062,0.214311,6
0.257564,-1.062341,-0.959549,0.937933,0.43552,1.952548,1.930134,-0.235115,-0.673987,5
0.257564,-1.062341,-0.959549,0.937933,0.43552,1.952548,1.930134,-0.235115,-0.673987,5
1.917226,-1.448078,-0.123966,-0.202212,-0.27118,-0.782063,-0.081857,0.334589,-0.479771,6
2.22711,-0.468193,1.074772,-0.150587,-0.018299,-0.847972,-0.223061,0.963505,-1.100746,6
3.024603,0.307059,1.022281,0.47951,-0.816071,-0.078486,-1.764127,-0.155272,-0.576428,5
-0.55346,-0.16224,0.605243,2.933019,-1.258478,-1.404687,-0.149205,0.793376,-0.483773,6
3.34434,2.36193,2.123737,-0.406907,-0.422795,-0.321089,0.119862,-0.396523,0.311253,6
0.275282,1.385068,-2.198825,1.07834,-0.914039,2.240871,0.390393,0.145786,0.042221,6
-2.406531,-0.302293,-0.853957,4.22568,-2.536592,-3.796212,0.291261,1.065596,1.491343,5
-2.87138,-0.58958,0.060798,-0.04546,-0.302122,-0.442707,0.571362,0.418678,0.190119,6
-2.87138,-0.58958,0.060798,-0.04546,-0.302122,-0.442707,0.571362,0.418678,0.190119,6
-3.181845,-0.942172,-0.18618,-0.419317,0.796828,0.162956,-0.782076,0.086898,0.024799,5
1.953631,0.463694,-0.146947,0.796095,-0.986685,0.817513,-0.084867,0.180589,-0.351732,5
0.918414,1.664582,-0.35065,1.606126,0.584202,0.874646,-0.354493,0.156488,-1.522189,6
-0.584264,0.213169,-0.806149,0.082928,0.095771,1.173278,-0.285248,0.3102,-0.450626,6
-2.163347,1.021896,0.994697,-0.514101,-0.391234,0.751934,0.805914,-0.024768,0.2869,6
0.666753,2.097236,-1.05244,0.176136,-0.77289,0.630443,0.636534,-1.165455,-0.072816,6
-0.566607,2.344999,-0.403414,0.28497,0.022756,1.33965,0.07775,-0.765387,-0.059711,6
1.877077,-1.176391,-0.747509,0.818495,-0.333977,0.597231,-0.657081,-0.772074,0.786473,6
1.06924,1.304377,-0.814724,0.371696,-1.070871,0.484821,-0.278273,-1.198319,-0.038022,7
-3.293283,-0.147281,-0.351395,-0.20619,1.292452,-1.635268,-1.95457,-0.202938,-0.98375,5
-2.287588,-0.692737,-0.273175,-0.105311,0.264554,0.238312,-0.885309,0.754018,-0.246135,7
1.264078,-3.140736,-0.117141,-0.987707,0.527958,-0.560699,1.079688,-0.998054,0.209683,7
1.792463,-1.720653,-0.013718,-0.910981,0.671876,-1.032157,0.485842,-0.20747,0.099673,7
-2.287588,-0.692737,-0.273175,-0.105311,0.264554,0.238312,-0.885309,0.754018,-0.246135,7
1.792463,-1.720653,-0.013718,-0.910981,0.671876,-1.032157,0.485842,-0.20747,0.099673,7
1.264078,-3.140736,-0.117141,-0.987707,0.527958,-0.560699,1.079688,-0.998054,0.209683,7
-2.541805,-2.653147,-1.221017,0.74054,1.489505,1.225673,-1.407296,0.457937,-0.690891,5
1.173626,1.022566,1.189208,1.149703,0.328155,0.287904,-0.26136,-0.473031,-0.692979,6
-1.482277,1.436872,0.602703,-1.082856,-1.292251,-0.227789,0.056055,0.17878,0.072264,5
-0.957729,0.041555,-1.400327,0.704518,0.294878,1.350685,0.345733,1.091459,-0.328341,7
0.766849,-0.295378,-0.438607,1.39631,1.209818,1.473493,1.821674,0.212132,-0.503059,7
-0.85141,0.392248,1.710094,1.286626,0.809692,-0.989687,-0.289574,-0.694754,-0.888711,5
1.125212,-1.777875,1.721217,0.218177,-0.535045,1.055663,-1.095068,0.745355,1.102006,6
-0.437477,0.482255,-1.670366,0.39103,0.371547,-0.948378,0.018056,1.095428,-1.315269,5
-0.542149,0.409311,-1.713231,0.398573,0.371919,-1.0793,-0.0177,1.022986,-1.238883,6
-3.519406,-0.655205,-0.7861,-0.290498,1.267328,-1.590122,-1.426917,0.215478,-0.981623,5
1.981823,0.394067,0.306953,-0.131984,-0.316894,-0.192219,-0.43383,-0.431093,0.240006,7
1.538641,-0.214009,-0.882176,-1.304466,0.357121,-1.505132,0.266507,-0.251591,0.764731,7
-0.492869,-0.521143,-0.895571,-0.127725,0.486569,-0.736883,1.349326,-1.257793,-0.003184,6
-0.50244,-0.476483,-0.800038,-0.11382,0.559899,-0.748533,1.384733,-1.279736,-0.00939,6
1.556881,-0.172305,-0.650544,-1.253336,0.416056,-1.591215,0.243696,-0.186136,0.703701,7
1.630394,1.49821,0.935825,-0.690034,0.53871,-0.824392,-0.921999,-0.167585,0.635227,7
-0.31141,-2.069413,1.541157,-0.818223,-1.12211,0.280699,1.123018,0.786045,-0.054063,6
0.804324,1.125889,-0.401371,0.556812,-0.487663,0.271789,-0.122714,-1.048783,-0.238991,7
-0.31141,-2.069413,1.541157,-0.818223,-1.12211,0.280699,1.123018,0.786045,-0.054063,6
-1.44181,-0.337958,0.242043,0.009135,-0.37148,0.229362,0.625753,-0.500961,-0.417865,6
1.408117,1.925441,0.097353,0.106819,0.120516,0.090679,-0.335031,-0.877544,-0.220111,7
-0.2717,-0.109722,-0.396258,0.302985,-0.288361,1.066526,0.39615,-0.171952,-0.591206,6
-2.058818,-2.133072,0.917522,0.519375,-0.544099,0.818926,-1.024573,0.908979,-0.632127,5
0.986214,0.223454,-1.279707,-0.305066,-0.157945,-0.353921,0.066728,-0.89043,0.202709,6
-1.19182,0.117681,1.084502,0.351144,0.619593,0.812058,-0.469961,-0.124116,-0.526254,5
2.073572,-0.561748,3.132633,-0.347179,0.333023,-0.893279,1.058906,-0.123271,-1.183964,5
2.118172,-0.521523,3.287584,-0.238778,0.523683,-0.848799,1.07275,-0.120108,-1.229308,5
1.382011,0.783593,-0.27172,1.240216,-0.569258,0.60714,-1.04708,-1.001662,-0.468681,7
-1.19182,0.117681,1.084502,0.351144,0.619593,0.812058,-0.469961,-0.124116,-0.526254,5
0.763235,-0.555297,0.10746,-0.279706,0.073551,-0.009307,-0.351473,-0.198995,-0.300665,6
1.030471,-2.061738,-0.105964,-0.221471,-0.342169,-1.201802,0.536801,0.583719,-0.672501,6
2.073572,-0.561748,3.132633,-0.347179,0.333023,-0.893279,1.058906,-0.123271,-1.183964,5
2.118172,-0.521523,3.287584,-0.238778,0.523683,-0.848799,1.07275,-0.120108,-1.229308,5
0.142749,-0.620193,-1.213167,0.957811,0.153811,-0.348381,0.17567,1.180613,-1.476767,6
0.142749,-0.620193,-1.213167,0.957811,0.153811,-0.348381,0.17567,1.180613,-1.476767,6
-0.873609,0.720328,0.3466,-0.193601,-0.861498,0.145827,-0.450597,-1.728992,0.426881,5
-2.269315,1.688961,0.966506,-0.824464,-0.680483,0.986688,-0.550964,0.2975,0.638793,5
1.534508,-1.839796,0.142438,-0.321864,-0.465474,0.271409,-0.407357,-0.157115,-0.231013,6
-2.249176,-2.355675,-0.798173,-0.383341,-0.822512,-0.26579,-1.6067,0.35727,-0.904736,5
-2.253033,-2.342193,-0.860661,-0.55359,-1.03015,-0.31438,-1.608985,0.242181,-0.938604,5
-2.253033,-2.342193,-0.860661,-0.55359,-1.03015,-0.31438,-1.608985,0.242181,-0.938604,5
1.76399,-0.745723,-0.557723,0.729494,1.289888,1.060946,0.363181,-0.264183,0.339472,7
-0.161903,0.40992,-0.797649,-0.051261,0.576987,-0.984425,1.088313,-1.192895,0.380441,6
0.133831,-0.598877,-0.569379,0.598225,-0.690445,-0.2432,1.143337,-0.546287,-0.40097,6
-3.996509,1.177782,0.73975,1.145357,1.143446,-0.435826,-0.768218,0.776331,0.232284,5
-2.426909,-0.853157,-0.155557,0.878123,-0.488755,-1.243781,0.613424,1.550864,-0.643713,5
0.836026,2.323497,1.02314,0.583702,-0.172806,1.182379,0.436051,0.396635,-0.262221,6
2.469722,-1.094374,-0.137203,0.859711,-0.504032,0.957965,-0.145158,-0.252774,0.168427,5
0.622023,1.561706,1.515803,1.595336,-0.384947,0.282886,1.446498,-0.254263,-0.600485,5
-0.383086,1.256644,0.20519,-1.018556,-0.527811,0.297525,-0.568722,0.432396,0.980407,8
-2.010326,0.611786,3.176016,2.349105,0.75413,0.200019,0.121334,-1.416327,0.800472,4
-1.418913,1.071871,0.06299,0.60956,0.902752,0.549458,0.8993,-0.747275,-0.632932,6
1.658724,0.490386,-0.137788,0.696003,0.117156,0.572764,0.054801,0.800317,-1.121298,6
-2.739189,-0.33013,0.483676,-0.575679,-1.255867,1.03056,-1.104749,0.103257,0.331143,5
0.730965,0.139557,-0.649017,0.625641,0.182894,1.38508,0.162709,-0.061059,-0.103945,6
0.675335,1.841239,-0.829391,-0.697923,-0.708769,0.050822,-0.085572,-0.555255,0.232748,6
1.097286,2.034852,-0.760249,-0.660545,-1.092935,0.796828,-0.134323,-0.66505,0.12561,6
0.879271,1.406335,-0.544772,-0.510835,-1.016432,0.136451,-0.161381,-0.545218,0.270854,7
-0.2645,2.878509,0.078016,0.621693,1.146819,0.356147,1.2028,0.409726,-0.440728,5
-0.371258,2.747762,-0.013927,0.519572,1.109202,0.412764,1.267801,0.345034,-0.264665,5
1.670924,1.47372,-0.364976,0.397982,-0.640524,-0.306564,-0.098863,0.105627,-0.292187,7
-1.263591,0.973691,0.533831,-0.19652,-0.9688,0.546824,-0.292697,-0.280045,0.145097,5
-1.264986,0.996909,0.689542,0.055242,-1.051972,-0.401887,0.262709,-0.356191,-0.33867,5
-0.035246,-1.445872,-1.331611,2.043705,0.285073,-0.084931,-1.861514,0.528256,-2.009443,4
-2.107041,-0.334308,-0.446618,-1.193206,-1.753386,-0.286779,0.386758,-0.378515,0.473769,6
-0.366317,1.823851,0.314486,0.51827,0.973425,0.973871,1.717984,0.618733,-0.684951,5
-2.804101,-0.27652,0.344636,0.361184,-0.299326,0.463348,0.295716,0.447301,0.170668,7
-2.804101,-0.27652,0.344636,0.361184,-0.299326,0.463348,0.295716,0.447301,0.170668,7
-2.804101,-0.27652,0.344636,0.361184,-0.299326,0.463348,0.295716,0.447301,0.170668,7
-2.804101,-0.27652,0.344636,0.361184,-0.299326,0.463348,0.295716,0.447301,0.170668,7
-0.998252,1.300939,0.802377,-0.070208,-1.412152,0.767957,-0.479973,0.148002,0.257023,6
0.473207,1.793185,-2.476502,0.370112,0.928647,-0.178451,0.632964,0.521856,0.518545,7
1.298991,-1.24591,-0.056242,-0.864864,0.541904,-0.2745,-0.027916,-0.184433,0.658801,6
0.807547,-2.617595,0.083197,-0.849549,0.511118,0.127006,0.442816,-0.971708,0.596623,6
0.591621,0.865596,0.143908,-0.165041,0.072412,-1.368062,0.39374,-0.59222,0.231681,5
-1.593853,2.585818,-0.937677,-1.728158,1.354659,-3.359477,2.376082,-0.611703,-0.23858,4
1.016103,-1.025266,1.097653,0.615001,-1.179225,0.296604,0.341705,-0.695462,-0.736568,5
-0.086657,0.920015,-0.26707,-1.248227,0.287523,0.601626,-0.945017,0.223566,1.688968,7
-1.528939,1.515281,3.069368,2.500067,0.812839,0.052925,0.036484,-1.449114,0.50618,4
1.016103,-1.025266,1.097653,0.615001,-1.179225,0.296604,0.341705,-0.695462,-0.736568,5
-1.374751,0.868508,-1.219698,-0.063979,-0.57933,0.038371,-0.052375,-0.890769,0.210774,6
0.216478,-0.229534,0.41266,0.930223,-0.373251,0.408626,0.843986,-1.620085,-0.078249,5
1.18286,1.378234,-2.201721,0.236265,1.546466,0.230973,0.269604,-0.194367,0.460339,6
-2.582014,0.870583,-1.30686,-0.373246,0.238608,-0.336844,-0.562906,0.556027,-0.555705,5
-2.060411,-0.088604,1.041686,0.754142,1.259134,0.323876,0.606031,-0.747337,-0.128553,6
1.995613,0.200844,-0.577273,0.515222,0.302154,0.533229,-0.344853,0.035318,-0.01186,6
-0.257931,0.866149,0.065362,-0.912129,0.951302,0.362417,-1.094007,0.005082,1.957179,8
1.197049,0.796968,-0.304906,0.893088,0.505088,1.191343,-0.031528,-0.549459,-0.380589,6
-2.518578,0.492751,-0.865859,-0.061038,0.914235,-0.347537,-0.45243,0.950456,-0.881441,5
2.229859,0.912784,0.277929,-0.094771,-0.274217,0.102819,-1.668839,0.002718,0.106753,7
2.229859,0.912784,0.277929,-0.094771,-0.274217,0.102819,-1.668839,0.002718,0.106753,7
-1.16784,1.048313,0.939213,-0.115623,-1.118093,0.435702,-0.129556,0.222762,-0.144942,6
-2.985406,0.5934,0.125041,6.472534,-2.247861,-4.132513,1.132182,1.04775,2.667608,5
-0.123102,-0.859207,0.703334,0.162295,2.075432,-1.887809,0.645805,-0.817136,-0.002355,5
-2.439886,1.614324,1.087621,-0.328681,0.071684,-0.224788,-0.136509,-0.017376,-0.235479,5
-4.704602,0.098742,2.978365,9.903247,0.17202,-2.57388,0.179627,1.773445,3.184584,4
-2.69349,0.703327,-0.079448,-0.746855,0.463028,-0.466924,0.703947,-0.404596,-0.27254,6
1.022147,0.361366,-1.496885,0.192676,-0.247198,0.434706,0.286956,-0.024694,-0.183418,7
-0.533777,1.612549,0.710345,0.144213,1.003853,0.449055,1.136902,0.257041,-0.835684,6
-0.433015,1.640677,0.734682,0.145729,0.914737,0.481927,1.118156,0.338037,-0.93454,5
-0.34169,1.711911,0.909247,0.231225,0.908198,0.645282,1.16939,0.428256,-0.949343,5
-3.827162,-0.144103,-1.392775,-0.438111,1.351842,0.929763,-1.049055,0.367546,0.070061,6
-2.303721,1.291898,0.999992,-0.585526,0.101569,0.017703,-0.309161,0.175957,0.04259,5
2.069858,-0.108881,-0.994413,-0.203203,-0.225116,0.881506,0.241067,0.005738,-0.472166,6
-3.273759,-0.282916,-0.957548,-0.741395,1.300425,0.094243,-0.365025,0.56869,-0.172531,5
-3.24892,-0.153431,-0.784626,-0.638863,1.152943,0.011706,-0.198054,0.532213,-0.200714,5
1.583369,0.119396,1.525376,0.646697,-0.171488,0.365247,0.426028,-0.431692,-0.624536,4
2.713038,1.516051,0.002114,0.041734,-0.279538,0.388325,-0.640138,0.183865,0.592438,6
1.158836,-3.922865,0.451336,-0.583133,-0.313922,0.224345,-0.276254,0.075975,0.035457,5
-0.979794,1.646979,0.00228,-0.159094,0.927423,-0.304457,1.197865,0.261053,-0.668672,5
-0.545887,-0.001821,-2.10554,-0.201241,0.61918,-0.426998,0.415102,0.356767,0.282228,6
-2.007341,-1.11178,-0.457152,-0.596691,-0.529501,0.564251,-0.363047,0.26064,0.790854,6
1.06123,0.023386,2.15474,1.168593,0.146512,0.37221,0.195636,-0.103385,-1.634328,5
-1.276872,1.45607,-0.278524,-0.651834,0.36475,-1.028299,-0.718206,-0.636061,-0.40362,5
0.492344,2.108001,0.461625,0.193323,0.86828,-0.343742,-0.404965,-0.789733,-0.450308,6
0.739807,2.360967,-1.483097,0.574745,0.163908,1.091606,0.407057,-0.561229,-0.09813,7
0.739807,2.360967,-1.483097,0.574745,0.163908,1.091606,0.407057,-0.561229,-0.09813,7
0.409528,0.163257,-1.131391,0.558017,0.129247,0.19526,-1.350987,-1.48724,-0.213867,7
-2.382149,-0.077428,-0.2106,-0.339746,-0.104366,-1.106228,-0.042401,0.585962,-0.875131,5
2.71349,0.080068,0.231821,-0.623173,0.572391,-0.140664,-0.476379,-0.112585,0.091574,8
1.276743,-1.455203,-0.024783,-0.399988,0.359356,-0.353355,-0.274958,-0.921407,-0.45218,7
0.88866,0.524522,1.101112,0.287368,0.468749,-0.55514,0.637603,-0.170735,-0.909123,5
